date,1. open,2. high,3. low,4. close,5. volume,Thomson Reuters,1. open,2. high,3. low,4. close,5. volume,Facebook,1. open,2. high,3. low,4. close,5. volume,Apple,1. open,2. high,3. low,4. close,5. volume,Amazon,1. open,2. high,3. low,4. close,5. volume,Netflix,1. open,2. high,3. low,4. close,5. volume,GM,1. open,2. high,3. low,4. close,5. volume,Starbucks,1. open,2. high,3. low,4. close,5. volume,Nike,1. open,2. high,3. low,4. close,5. volume,Boeing,1. open,2. high,3. low,4. close,5. volume,McDonalds
2011-03-31,39.4000,40.0900,37.6100,39.2400,16160000,,0,0,0,0,0,0,355.4700,361.6700,326.2600,348.5075,403802100,,173.5300,181.5700,160.5900,180.1300,118979100,,206.2000,242.1693,188.8900,237.7800,141193100,,33.6900,33.7500,30.2000,31.0300,364010100,,33.2300,38.2100,31.7200,36.9500,234510700,,89.6500,91.1200,69.4300,75.7000,106285300,,71.9300,74.4700,67.3400,73.9300,119791900,,75.7100,77.2500,72.8900,76.0900,143318900,
2011-02-28,40.2400,42.1500,38.5800,39.4500,16954600,,0,0,0,0,0,0,341.3000,364.9000,337.7200,353.2100,331998200,,170.5200,191.4000,169.5100,173.2900,95776400,,214.6300,247.5500,203.0000,206.6700,105283200,,36.9300,37.2300,32.0500,33.5300,312027400,,31.7600,34.0300,31.1700,32.9800,138809700,,82.7500,89.1600,82.6200,89.0300,44295100,,70.0000,74.2900,69.6000,72.0100,91690200,,74.2200,76.4500,73.0800,75.6800,135858400,
2011-01-31,37.3500,40.4800,37.1100,40.0100,13431200,,0,0,0,0,0,0,325.6400,348.6000,324.8365,339.3200,387197700,,181.3700,191.6000,166.9000,169.6400,113611300,,175.0000,218.0000,173.5000,214.0800,108770300,,37.3200,39.4800,35.8900,36.4900,353499500,,32.4900,33.7800,30.7500,31.5300,182008100,,85.8300,86.5800,81.0100,82.4800,45400900,,66.1500,72.9900,66.0000,69.4800,128661800,,77.1000,77.5900,72.1400,73.6700,226704907,
2010-12-31,36.7700,37.7600,36.2000,37.2700,12976700,,0,0,0,0,0,0,315.2700,326.6600,314.8900,322.5600,249044100,,179.1600,185.6500,173.0900,180.0000,93661700,,207.8200,209.2400,175.5300,175.7000,141624500,,34.6500,36.9800,33.1900,36.8600,372332600,,31.0100,33.1500,31.0100,32.1300,117202900,,87.4800,92.4900,85.1200,85.4200,53120700,,64.6600,67.3900,62.8200,65.2600,103910300,,79.1400,80.9400,75.9400,76.7600,114256400,
2010-11-30,38.3800,38.7800,36.0500,36.3600,14271300,,0,0,0,0,0,0,302.2200,321.3000,297.7600,311.1500,339574500,,164.4500,181.8425,156.7700,175.4000,131011400,,173.9500,206.8000,163.5700,205.9000,107087900,,0,0,0,0,0,0,28.6800,31.5100,28.4400,30.6000,164022400,,81.8800,86.9700,80.2600,86.1300,47472200,,70.7100,71.8900,61.8400,63.7700,150042600,,78.0600,79.8500,77.1200,78.3000,118058200,
2010-10-29,37.8400,39.3100,37.3200,38.2500,12664800,,0,0,0,0,0,0,283.7500,319.0000,277.7700,300.9800,436949200,,157.0600,171.9900,151.4000,165.2300,142883500,,160.6000,184.7400,147.3500,173.5700,124762900,,0,0,0,0,0,0,25.8900,28.8000,25.3700,28.5600,141847200,,80.9600,83.4000,79.0419,81.4400,55653200,,67.5400,72.4900,65.8600,70.6400,97535100,,75.0400,79.9000,74.4000,77.7700,110920200,
2010-09-30,35.3100,38.4000,35.3000,37.5300,13867200,,0,0,0,0,0,0,247.4700,294.7300,246.2800,283.7500,423211400,,126.3600,161.7800,126.1700,157.0600,134321000,,130.8700,174.4000,129.1100,162.1600,121866700,,0,0,0,0,0,0,23.1800,26.5700,23.0300,25.5500,150589200,,71.1300,81.7000,70.8200,80.1400,70784900,,61.7900,67.9700,61.6600,66.5400,97619100,,73.9200,76.2600,73.6600,74.5100,139333600,
2010-08-31,37.7500,38.3900,33.6800,34.8000,16614800,,0,0,0,0,0,0,260.4400,264.2800,235.5600,243.1000,342468600,,119.1500,130.8100,117.5700,124.8300,113419800,,104.0200,140.9000,98.7300,125.5200,123317000,,0,0,0,0,0,0,25.0200,25.7200,22.5000,22.9800,165195400,,74.3900,75.0000,68.3200,70.0000,55423300,,69.0100,70.0000,59.4800,61.1300,99202500,,70.5000,74.0700,69.8400,73.0600,129701400,
2010-07-30,35.9500,39.0000,35.6702,37.4400,18326500,,0,0,0,0,0,0,254.3000,265.9900,239.6000,257.2500,559632300,,108.9000,124.8800,105.8000,117.8900,175326200,,108.8000,124.0000,95.3300,102.5500,77296600,,0,0,0,0,0,0,24.4300,26.4400,23.4700,24.8500,197717800,,67.8900,74.1100,66.3400,73.6400,67087200,,62.4800,69.7500,60.6500,68.1400,110005400,,66.7200,71.5400,65.3100,69.7300,133382100,
2010-06-30,35.4200,39.1300,34.5800,35.8300,45630100,,0,0,0,0,0,0,259.6900,279.0100,242.2000,251.5300,594687600,,124.9700,129.1500,106.0100,109.2600,133378500,,109.2600,127.9600,104.7900,108.6500,72787800,,0,0,0,0,0,0,25.7500,28.5000,24.2700,24.3000,216810000,,71.4400,75.9200,67.3000,67.5500,76536700,,64.2700,69.3400,59.8400,62.7500,141914900,,66.2300,70.5800,65.8000,65.8700,149278100,
2010-05-28,36.0700,38.9100,33.2700,35.3100,11473200,,0,0,0,0,0,0,263.8400,267.8800,199.2500,256.8800,645809100,,137.2000,139.4400,117.5200,125.4600,140909900,,99.9600,119.5000,90.0000,111.1500,76262700,,0,0,0,0,0,0,26.0200,27.9300,24.0700,25.8900,237117500,,76.0100,78.5500,66.9900,72.3800,92639100,,72.6200,74.7000,60.6100,64.1800,152590100,,70.8800,71.8400,65.5500,66.8700,185467000,
2010-04-30,36.3700,37.3300,35.5100,35.8800,4885900,,0,0,0,0,0,0,237.4900,272.4600,232.7500,261.0900,441683200,,135.8000,151.0900,130.7800,137.1000,173025100,,73.6200,109.7000,73.6200,98.9000,68868500,,0,0,0,0,0,0,24.5400,27.5900,23.9500,25.9800,199750000,,73.9600,78.5250,73.0600,75.9100,49777000,,73.2400,76.0000,69.8800,72.4300,117851900,,67.0600,71.7100,67.0600,70.5900,127606000,
2010-03-31,34.9500,37.7800,34.8800,36.3000,4413900,,0,0,0,0,0,0,205.7500,237.4800,205.4500,235.0000,434077600,,118.8500,138.1900,117.5300,135.7700,158042600,,66.0200,75.6500,65.6200,73.7400,27231500,,0,0,0,0,0,0,22.9300,26.0000,22.8700,24.2700,206235200,,67.9100,75.3500,67.4400,73.5000,61333900,,63.0500,74.5300,63.0000,72.6100,163859800,,63.9800,67.4900,63.2500,66.7200,153461200,
2010-02-26,33.3600,36.0700,32.9600,34.7300,6194700,,0,0,0,0,0,0,192.3700,205.1700,190.8500,204.6200,384860000,,123.1800,124.8600,113.8200,118.4000,210145800,,61.8100,67.3000,59.2800,66.0500,30712600,,0,0,0,0,0,0,21.9900,23.4600,21.2600,22.9100,151216100,,63.9700,67.8500,60.8900,67.6000,49101000,,60.7400,64.4700,57.1400,63.1600,108739500,,62.8300,65.7500,62.5400,63.8500,150643900,
2010-01-29,32.7200,33.9500,31.6000,33.3800,6899800,,0,0,0,0,0,0,213.4300,215.5900,190.2500,192.0630,541749800,,136.2500,136.6100,118.1200,125.4100,230861000,,55.5200,64.5700,48.5200,62.2500,46301300,,0,0,0,0,0,0,23.2800,24.4500,21.7500,21.7900,203695000,,66.0600,66.0700,62.9500,63.7500,45961900,,55.7200,63.4000,54.8000,60.6000,130667600,,62.6300,64.7800,61.0600,62.4300,158366700,
2009-12-31,32.0700,33.3900,31.3000,32.2500,6448100,,0,0,0,0,0,0,202.2400,213.9500,188.6800,210.7320,406927100,,136.9700,145.9100,125.6474,134.5200,207471100,,57.5100,59.8000,53.0000,55.0900,25307000,,0,0,0,0,0,0,21.9500,23.9500,20.9500,23.0600,197137700,,65.2700,66.6200,61.7500,66.0700,53608800,,52.7500,56.5600,52.7500,54.1300,103468100,,63.6400,64.0500,60.0400,62.4400,153243600,
2009-11-30,31.5200,33.2700,30.5900,31.7100,10089300,,0,0,0,0,0,0,189.8000,208.0000,185.5700,199.9100,301956600,,118.6600,136.0800,116.2500,135.9100,160305100,,53.1800,61.6500,52.6000,58.6300,23783300,,0,0,0,0,0,0,18.9800,22.1000,18.8500,21.9000,218406000,,62.3400,66.3400,61.8000,64.8900,43920600,,47.8200,53.0000,47.3300,52.4100,83821900,,58.8400,64.7500,58.6000,63.2500,164171600,
2009-10-30,33.6300,34.2900,30.7400,31.6500,10652000,,0,0,0,0,0,0,185.3500,208.7099,180.7000,188.5000,462720600,,92.5000,125.6800,88.2700,118.8100,268616400,,45.7500,57.5000,44.3000,53.4500,31587100,,0,0,0,0,0,0,20.5400,21.1100,18.6900,18.9800,200765369,,64.0000,66.3500,61.0800,62.1800,75544700,,53.8500,53.9000,47.1800,47.8000,126937300,,56.9900,60.6000,56.0300,58.6100,200713800,
2009-09-30,31.6200,35.8800,30.3900,33.5700,17966700,,0,0,0,0,0,0,167.9900,188.9000,164.1100,185.3500,356761400,,80.7400,94.5000,77.5100,93.3600,128121800,,43.1900,48.2000,39.2700,46.1700,26907500,,0,0,0,0,0,0,18.9800,20.9400,18.2100,20.6500,249477900,,54.9050,64.9500,53.3100,64.7000,106507300,,49.2100,55.4800,47.7610,54.1500,109453100,,56.0500,57.6700,53.8800,57.0700,213399900,
2009-08-31,32.5800,34.9600,30.9600,31.8900,7223800,,0,0,0,0,0,0,165.2100,172.4900,159.4200,168.2100,291611600,,86.5600,88.2000,80.2500,81.1900,112622900,,44.3500,46.6700,42.5100,43.6300,21725600,,0,0,0,0,0,0,17.9800,19.8500,17.6700,18.9900,246854000,,56.9800,58.2700,54.8000,55.3900,67397000,,43.1800,52.5300,42.5100,49.6700,150311700,,55.1100,57.2200,54.4300,56.2400,184050500,
2009-07-31,29.1700,32.9900,27.4900,32.4300,4351200,,0,0,0,0,0,0,143.5000,165.0000,134.4200,163.3900,390790600,,84.4200,94.4000,75.4100,85.7600,175461400,,41.5800,47.6900,37.9300,43.9400,37684800,,0,0,0,0,0,0,13.9800,17.9000,12.7600,17.7000,336690400,,52.1400,57.7700,50.5900,56.6400,74437000,,42.6300,44.5000,38.9200,42.9100,157987100,,57.6500,59.5900,54.9200,55.0600,222682600,
2009-06-30,31.4400,32.2900,28.1600,29.3100,7613000,,0,0,0,0,0,0,136.4700,146.4000,132.8800,142.4300,452699000,,78.2100,88.5600,76.2500,83.6600,152085400,,39.9900,42.8100,37.0500,41.3400,39281100,,0,0,0,0,0,0,14.5700,15.4000,13.5400,13.8900,260655500,,57.8600,59.9500,50.1600,51.7800,94925800,,45.5400,53.3900,41.0900,42.5000,203961900,,59.1800,61.0100,56.0400,57.4900,189413700,
2009-05-29,28.5900,32.1000,28.0100,30.6600,7350300,,0,0,0,0,0,0,125.8000,135.9000,119.3800,135.8100,337755100,,80.3800,83.6000,73.1000,77.9900,137603400,,45.2500,45.8250,36.2500,39.4200,37316600,,0,0,0,0,0,0,14.4200,14.5000,12.5200,14.3900,277779900,,52.8700,57.1400,48.7600,57.0500,77376000,,40.3100,45.8400,40.0900,44.8500,119288100,,53.2100,59.0300,51.7600,58.9900,206996500,
2009-04-30,25.3300,29.1900,25.2300,28.4300,8192500,,0,0,0,0,0,0,104.0900,127.2000,103.8900,125.8300,422202900,,73.0150,86.6800,71.7100,80.5200,185032000,,42.7800,50.2400,42.0800,45.3100,45959500,,0,0,0,0,0,0,10.9900,15.4400,10.8100,14.4600,328341700,,46.1800,56.2961,45.6400,52.4700,71761500,,34.5200,41.7400,34.2100,40.0500,158407900,,54.3000,57.2700,53.0300,53.2900,181800100,
2009-03-31,24.3600,26.7900,22.0200,25.3800,9187900,,0,0,0,0,0,0,89.3100,109.9800,82.3300,105.1200,550878500,,63.9400,75.6100,59.8200,73.4400,227672300,,35.4000,44.4200,34.0100,42.9200,47667800,,0,0,0,0,0,0,8.9800,12.4300,8.1200,11.1100,287384500,,40.8300,48.2900,38.2400,46.8900,103222700,,30.9600,38.6800,29.0500,35.5800,227580100,,51.8000,56.0900,50.4400,54.5700,279642900,
2009-02-27,23.6300,27.3600,22.5200,24.7200,9970700,,0,0,0,0,0,0,89.1000,103.0000,86.5100,89.3100,495266100,,58.5700,67.3600,58.1300,64.7900,186780200,,35.5600,38.8300,34.8100,36.2400,40397800,,0,0,0,0,0,0,9.2600,10.7700,8.9000,9.1500,243732800,,44.5700,49.1200,40.0800,41.5300,72431700,,41.7300,43.6700,31.4000,31.4400,152449700,,57.6200,59.7700,51.5000,52.2500,201057500,
2009-01-30,28.7400,29.9900,21.8900,24.3900,9938500,,0,0,0,0,0,0,85.8800,97.1700,78.2000,90.1300,646633600,,51.3500,59.7400,47.6300,58.8200,204072300,,29.5200,37.9000,28.7800,36.1400,37239100,,0,0,0,0,0,0,9.4100,10.3600,8.5000,9.4400,207446737,,50.9500,54.0000,43.5400,45.2500,70021900,,42.8000,47.0000,39.5100,42.3100,139705400,,62.3800,64.4600,56.4100,58.0200,207220100,
2008-12-31,24.8900,29.4200,21.3500,29.1500,10864900,,0,0,0,0,0,0,91.3000,103.6000,84.5500,85.3500,721923100,,42.0000,54.8500,38.8200,51.2800,206194300,,22.2000,30.3600,21.7900,29.8900,24171100,,0,0,0,0,0,0,8.6300,10.3679,7.9300,9.4600,231764800,,52.2700,57.3300,47.0800,51.0000,91100600,,41.6400,43.6900,36.2800,42.6700,158466000,,58.0700,63.9900,55.4400,62.1900,224938900,
2008-11-28,23.9700,26.6700,19.3000,24.7400,8734100,,0,0,0,0,0,0,105.9300,111.7900,79.1400,92.6700,843552200,,56.3500,58.7300,34.6800,42.7000,228051500,,24.5200,24.8100,18.2300,22.9800,20515300,,0,0,0,0,0,0,12.6700,13.1500,7.0600,8.9300,328740600,,57.6300,58.5000,42.6800,53.2500,94879600,,52.4200,54.6500,36.1700,42.6300,177147000,,57.9300,58.9800,51.1500,58.7500,222422600,
2008-10-31,26.9400,28.6000,19.7500,23.4800,8587700,,0,0,0,0,0,0,111.9200,116.4000,85.0000,107.5900,1479525400,,71.7800,71.9900,43.3100,57.2400,332074700,,30.3300,31.0000,17.9000,24.7600,35350800,,0,0,0,0,0,0,14.5600,15.0600,9.1600,13.1300,387293000,,66.2000,67.0200,46.4700,57.6300,145002800,,56.7600,58.0000,39.9900,52.4200,253674300,,61.1800,64.0200,45.7900,57.9300,340794300,
2008-09-30,33.8000,34.5000,24.8300,27.2700,7473100,,0,0,0,0,0,0,172.4000,173.5000,100.5900,113.6600,859555800,,83.1600,86.7700,61.3200,72.7600,192463400,,31.1700,33.9700,27.4700,30.8800,27578500,,0,0,0,0,0,0,15.9600,16.8200,14.1300,14.8700,276646800,,61.5600,68.0000,58.4700,66.9000,107284300,,67.0000,68.4700,54.2000,57.3500,169175700,,62.3900,65.4700,59.5600,61.7000,235712800,
2008-08-29,32.0200,35.4970,31.3800,33.6200,4234700,,0,0,0,0,0,0,159.9400,180.4500,152.9100,169.5300,467348400,,76.3600,91.7500,74.0500,80.8100,149044400,,30.5500,32.5700,28.8400,30.8400,26456000,,0,0,0,0,0,0,14.8700,17.1800,14.0100,15.5600,259088500,,58.4200,64.8000,57.7500,60.6100,59823900,,61.3900,68.7500,60.7700,65.5600,133037900,,59.8300,67.0000,59.4400,62.0500,187320500,
2008-07-31,30.0000,32.6400,27.5400,32.2300,4497700,,0,0,0,0,0,0,164.0500,180.9100,146.5300,158.9500,705348600,,72.2100,82.3800,62.9900,76.3400,215813300,,26.8000,31.3670,26.3900,30.8900,40259600,,0,0,0,0,0,0,15.5200,16.0500,13.3300,14.6900,345980300,,59.6000,60.4300,54.6400,58.6800,99699700,,64.9500,69.5000,61.0100,61.1100,172145400,,55.9500,61.2100,55.5454,59.7900,199976900,
2008-06-30,36.2800,36.9400,31.6500,32.1900,3114900,,0,0,0,0,0,0,188.5000,189.9500,164.1500,167.4400,695564100,,81.5400,84.8800,72.6200,73.3300,152905700,,30.3400,34.0000,26.0400,26.0700,22090600,,0,0,0,0,0,0,18.1500,18.5600,15.7300,15.7400,255107100,,68.2700,70.2800,57.6300,59.6100,95235300,,82.6100,82.6100,65.5500,65.7200,172686900,,59.1200,60.4100,55.1700,56.2200,170062300,
2008-05-30,38.7500,39.7500,35.8500,36.5500,4208100,,0,0,0,0,0,0,175.0100,192.2400,172.0000,188.7500,663864800,,78.7400,84.7500,71.5600,81.6200,152573200,,31.6700,34.3500,29.5600,30.3600,32923200,,0,0,0,0,0,0,16.0000,18.4100,15.6800,18.1900,299133924,,66.8000,68.8800,64.0800,68.3700,65705900,,85.0500,88.2900,80.5500,82.7700,108920400,,59.5400,61.7600,57.3100,59.3200,130719300,
2008-04-30,34.1800,39.1600,33.6900,37.6000,5194900,,0,0,0,0,0,0,146.3000,180.0000,143.6100,173.9500,813820800,,74.9250,82.6400,70.6500,78.6300,197849400,,35.5000,40.9000,29.4500,31.9800,44230600,,0,0,0,0,0,0,17.8300,18.8900,15.3900,16.2300,335531300,,68.6100,70.0000,65.1900,66.8000,73212000,,75.3400,86.4500,74.0400,84.8600,149974300,,56.2500,60.6000,55.1400,59.5800,162566400,
2008-03-31,32.6600,39.0500,31.9600,33.5300,7080600,,0,0,0,0,0,0,124.4400,145.7400,118.0000,143.5000,818831200,,63.5900,76.9300,61.2000,71.3000,192685600,,31.7500,39.6500,30.1500,34.6500,36372500,,0,0,0,0,0,0,18.0200,18.5000,16.7700,17.5000,297348700,,60.3200,70.6000,56.7000,68.0000,97181700,,80.0500,81.3200,71.5850,74.3700,158008800,,54.0800,56.5100,52.0000,55.7700,176502600,
2008-02-29,35.8300,36.8200,33.2100,33.2700,3517900,,0,0,0,0,0,0,136.2400,136.5900,115.4400,125.0200,888069800,,79.0200,79.4000,63.9700,64.4700,211217800,,24.8100,34.3100,24.5700,31.5800,37921300,,0,0,0,0,0,0,18.9700,19.3500,17.7500,17.9780,251565200,,61.7600,63.0000,59.5100,60.2000,60093200,,83.0100,86.8800,78.7100,82.7900,114896600,,53.7200,57.0700,52.8500,54.1100,173118000,
2008-01-31,41.0100,41.1600,32.3700,35.5400,4945100,,0,0,0,0,0,0,199.2700,200.2600,126.1400,135.3600,1256210300,,95.3500,97.4300,68.8400,77.7000,288335400,,26.5600,28.3000,20.3500,25.1500,52246800,,0,0,0,0,0,0,20.1400,21.0100,17.6600,18.9100,471459400,,64.3200,64.7000,51.5000,61.3300,104924000,,87.7500,87.8399,74.1200,83.1800,183593300,,58.5000,59.4800,49.3600,53.5800,322895900,
2007-12-31,38.9300,41.2500,37.0100,40.7500,3640500,,0,0,0,0,0,0,181.8600,202.9600,176.9900,198.0800,616167100,,90.0300,95.9400,83.8600,92.6400,127062200,,24.0000,29.1400,22.5100,26.6200,24543700,,0,0,0,0,0,0,23.2300,23.4300,19.8900,20.4700,231297500,,65.8900,67.9300,62.2400,64.2400,58406300,,92.5000,93.6400,85.5500,87.4600,124346500,,58.4000,63.6940,58.1000,58.9100,145737700,
2007-11-30,46.3700,47.0000,36.9300,38.9100,3578700,,0,0,0,0,0,0,188.6000,192.6800,150.6300,182.2200,935706800,,87.7500,91.4700,76.5000,90.5600,180196500,,26.4700,27.5100,21.2600,23.1000,25820400,,0,0,0,0,0,0,26.4000,26.6800,21.7700,23.3900,411435200,,65.9400,66.1900,60.9100,65.6500,58256500,,98.3000,98.6700,86.7500,92.5400,139211300,,59.3500,59.9200,56.2400,58.4700,210604500,
2007-10-31,42.1700,47.2600,42.1100,47.2600,2415000,,0,0,0,0,0,0,154.6300,190.1200,152.9300,189.9500,831349700,,93.4200,101.0900,83.2700,89.1500,231988500,,20.7000,26.6000,20.5900,26.4700,32987800,,0,0,0,0,0,0,26.1600,26.9200,25.6300,26.6800,203250600,,58.7900,66.5700,58.6000,66.2600,88308700,,105.4500,107.1500,92.0000,98.5900,184091500,,54.7500,59.8500,54.6700,59.7499,169180500,
2007-09-28,42.2400,42.9900,40.6600,41.9300,1857800,,0,0,0,0,0,0,139.9400,155.0000,130.0000,153.4700,747543700,,79.9000,94.2600,79.7300,93.1500,122273200,,17.9800,22.1000,17.0706,20.7499,23250400,,0,0,0,0,0,0,27.6700,28.1900,25.9500,26.2000,190019300,,56.0400,60.9900,54.1500,58.6600,72774700,,96.1000,106.1500,94.0200,104.9900,107584100,,49.1300,55.7300,48.8100,54.4700,184427200,
2007-08-31,41.4000,42.4100,38.2700,42.3200,2835500,,0,0,0,0,0,0,133.6400,139.6500,111.6200,138.4800,870028500,,78.1000,80.8000,70.0500,79.9100,175514000,,17.2500,18.4700,16.5000,17.5200,25530900,,0,0,0,0,0,0,26.5100,28.6000,26.0300,27.5500,276750400,,57.2100,58.6300,52.0000,56.3400,86625800,,103.0300,106.3500,90.0800,96.7000,136928600,,47.6800,51.8800,46.6400,49.2500,184713500,
2007-07-31,40.9500,44.3600,40.4400,41.6100,3219800,,0,0,0,0,0,0,121.0500,148.9200,119.3000,131.7600,857806200,,68.8100,89.0000,68.0100,78.5400,264827800,,19.5000,20.8400,15.6200,17.2300,44542200,,0,0,0,0,0,0,26.4000,28.5000,25.6300,26.6800,329705300,,58.7000,60.3500,55.4400,56.4500,79993800,,96.7200,107.8300,96.2700,103.4300,107692500,,51.1900,53.2200,47.8600,47.8700,152476800,
2007-06-29,42.5500,43.6200,40.2700,41.0300,2137800,,0,0,0,0,0,0,121.1000,127.6100,115.4000,122.0400,831412200,,68.9000,74.7200,66.7100,68.4100,238788700,,21.8400,25.9900,19.0500,19.3900,49932700,,0,0,0,0,0,0,28.8000,29.1500,25.2200,26.2400,349317900,,56.7500,59.2600,51.8700,58.2900,97271000,,100.7700,101.4500,93.5800,96.1600,94558300,,50.9000,52.8800,50.0200,50.7600,151087700,
2007-05-31,44.1400,44.9300,39.7500,42.3700,2969200,,0,0,0,0,0,0,99.5900,122.1700,98.5500,121.1910,620181000,,61.1200,73.3100,59.7000,69.1400,330242400,,22.1300,23.4500,21.2200,21.8999,23210100,,0,0,0,0,0,0,31.1600,31.9000,28.0300,28.8100,324793100,,53.8600,57.1200,52.3400,56.7500,64889900,,93.1500,100.9600,92.3800,100.5900,86799000,,48.2600,52.5800,48.2100,50.5500,190214400,
2007-04-30,41.5300,44.6400,40.7700,44.0500,1460000,,0,0,0,0,0,0,94.1400,102.5000,89.6000,99.8000,480705000,,39.8500,63.8400,39.5500,61.3300,315622753,,23.3000,24.9900,20.8800,22.1700,33202900,,0,0,0,0,0,0,31.5400,32.3000,30.3000,31.0200,176515200,,106.8000,107.1800,52.8000,53.8600,48391700,,88.9000,95.5800,88.0800,93.0000,87978700,,44.3200,49.7000,44.2600,48.2800,145227100,
2007-03-30,40.0000,42.8300,39.4600,41.5600,898800,,0,0,0,0,0,0,84.0300,96.8300,83.7500,92.9100,568523000,,39.3200,40.2400,37.0400,39.7900,142153100,,22.3600,23.8500,20.3000,23.1900,28350100,,0,0,0,0,0,0,30.2000,32.4500,28.8600,31.3600,277997800,,103.1000,110.1000,102.1700,106.2600,41166600,,86.6000,91.8700,85.9100,88.9100,87688500,,43.4000,45.4900,42.3100,45.0500,140190900,
2007-02-28,41.9800,44.1900,40.0700,40.3700,1439900,,0,0,0,0,0,0,86.2300,90.8100,82.8600,84.6100,490084100,,37.9500,42.0000,36.6800,39.1400,157975400,,22.8800,23.8800,21.5000,22.5300,38084000,,0,0,0,0,0,0,35.1312,35.4200,30.2400,30.9000,194506600,,98.6200,108.9000,98.4400,104.4700,35451700,,89.9500,92.2400,85.2400,87.2600,82094900,,44.2600,46.2100,43.3800,43.6900,108331900,
2007-01-31,41.5000,42.2700,40.0800,42.0700,828800,,0,0,0,0,0,0,86.2900,97.8000,81.9000,85.7300,971777900,,38.6800,39.1400,36.3000,37.6700,130435300,,26.0000,26.8000,21.3000,22.8100,55743900,,0,0,0,0,0,0,35.6000,36.6100,33.4900,34.9400,161763700,,98.0000,100.3500,94.9200,98.8100,34145800,,89.5100,90.3400,84.6000,89.5600,91900700,,43.6500,45.0600,42.5400,44.3500,140837800,
2006-12-29,42.6100,43.4100,40.8900,41.4400,965300,,0,0,0,0,0,0,91.8000,92.3300,76.7700,84.8400,603242600,,40.2600,40.6400,37.7000,39.4600,121040700,,29.3700,30.0000,25.8500,25.8600,16122400,,0,0,0,0,0,0,35.2500,37.1400,34.8999,35.4200,104973900,,98.7000,101.2000,94.7900,99.0300,32345800,,89.7000,91.8500,88.3500,88.8400,62864400,,42.1800,44.6800,41.7000,44.3300,102668500,
2006-11-30,40.5400,43.0900,40.4600,42.7200,875000,,0,0,0,0,0,0,81.1000,93.1590,77.7900,91.6600,494103000,,38.1250,43.2500,36.8700,40.3400,146802400,,27.7100,29.9880,26.2000,29.2800,20597300,,0,0,0,0,0,0,37.9900,40.0100,35.1600,35.2950,164805800,,92.1000,99.3000,90.5800,98.9500,26708900,,80.0100,92.0500,79.1100,88.5300,110028000,,42.1500,42.2600,40.7900,41.9700,163643700,
2006-10-31,40.3300,42.4500,38.4200,41.3000,758900,,0,0,0,0,0,0,75.1000,82.6000,72.6000,81.0800,513855600,,31.9800,38.5900,30.5800,38.0900,209485000,,22.7900,28.4000,21.9500,27.6600,38298500,,0,0,0,0,0,0,34.1500,39.5000,33.6100,37.7500,184537300,,86.9700,94.0700,86.9100,91.8800,32458200,,79.3500,84.3900,77.7700,79.8600,99571700,,39.1200,42.4800,38.9500,41.9200,426927400,
2006-09-29,40.4400,41.0200,38.2500,40.3000,654900,,0,0,0,0,0,0,68.4800,77.7800,67.8200,76.9800,632912800,,30.8500,32.8100,29.6800,32.1200,146018700,,20.0300,23.6000,19.9000,22.7800,22618100,,0,0,0,0,0,0,31.6100,35.0400,30.5300,34.0500,159054200,,80.7600,88.9100,79.8600,87.6200,56369400,,75.0000,80.3500,72.1300,78.8500,78827000,,36.2500,40.0600,36.0100,39.1200,182563500,
2006-08-31,39.3300,41.0200,38.9400,40.2300,652600,,0,0,0,0,0,0,67.2200,70.0000,62.5800,67.8500,638844500,,26.5500,30.9900,25.7600,30.8300,159186800,,20.7400,21.7500,18.1200,20.0200,29592400,,0,0,0,0,0,0,33.9900,33.9900,28.7200,31.0100,264913600,,78.9500,80.9500,75.5200,80.7600,52638200,,77.4200,80.8300,72.9000,74.9000,89738100,,35.2000,36.2500,34.2200,35.9000,97181000,
2006-07-31,38.4200,40.1900,37.6600,39.4300,672100,,0,0,0,0,0,0,57.5200,68.6300,50.1600,67.9600,624276500,,38.5200,38.6200,25.9600,26.8900,228663400,,27.3600,27.5600,18.5900,20.6900,43967300,,0,0,0,0,0,0,37.9600,38.3300,32.9300,34.2300,155221500,,81.0500,81.7500,78.0000,79.0000,39400200,,81.5000,84.0600,76.8900,77.4200,84047900,,33.6000,35.5000,32.7500,35.3900,109918175,
2006-06-30,41.5100,42.2400,38.0000,38.5200,1151300,,0,0,0,0,0,0,59.8500,63.1000,55.4100,57.2700,640593700,,34.6250,38.8400,32.4200,38.6800,115117400,,27.6200,28.7600,25.8000,27.2100,25168700,,0,0,0,0,0,0,35.4900,38.0200,34.9100,37.7600,127290700,,80.3100,84.9700,78.9000,81.0000,40785000,,83.6000,86.2300,76.4000,81.9100,101961400,,32.9700,34.6000,31.7300,33.6000,131708100,
2006-05-31,40.0900,41.8240,38.3900,41.8000,858300,,0,0,0,0,0,0,70.7800,73.8000,58.6900,59.7700,557456400,,35.0600,36.5000,31.5200,34.6100,146896000,,29.8800,32.1800,26.8200,27.6900,21868600,,0,0,0,0,0,0,37.6900,39.8800,34.6000,35.6500,167954100,,81.8400,83.1000,77.3900,80.3100,33375000,,83.4500,89.5800,81.2100,83.2500,82124900,,34.5700,35.9900,32.6200,33.1700,120458500,
